0	0	0	0.4937
0	0	1	0.494395583889806
0	0	2	0.495078867066923
0	0	3	0.495756888291435
0	0	4	0.496430345724294
0	0	5	0.497099527531536
0	0	6	0.497764594777719
0	0	7	0.498425653728952
0	0	8	0.499082782394479
0	0	9	0.499736042419809
0	0	10	0.500385485157511
0	0	11	0.50103115506798
0	0	12	0.501673091763017
0	0	13	0.502311331303417
0	0	14	0.502945907060432
0	0	15	0.503576850309163
0	0	16	0.504204190650224
0	0	17	0.504827956317432
0	0	18	0.505448174407606
0	0	19	0.506064871055674
0	0	20	0.506678071570547
0	0	21	0.507287800542237
0	0	22	0.507894081927544
0	0	23	0.508496939119492
0	0	24	0.50909639500428
0	0	25	0.509692472008506
0	0	26	0.510285192138711
0	0	27	0.510874577014815
0	0	28	0.511460647898623
0	0	29	0.512043425718328
0	0	30	0.512622931089737
0	0	31	0.513199184334777
0	0	32	0.513772205497739
0	0	33	0.514342014359639
0	0	34	0.514908630450961
0	0	35	0.515472073063054
0	0.5	0	0.480975875
0	0.5	1	0.48170036782465
0	0.5	2	0.482412257574117
0	0.5	3	0.48311870739315
0	0.5	4	0.483820428369963
0	0.5	5	0.484517714351332
0	0.5	6	0.485210729819711
0	0.5	7	0.485899583473864
0	0.5	8	0.486584355241234
0	0.5	9	0.48726510838302
0	0.5	10	0.487941895673742
0	0.5	11	0.488614762863328
0	0.5	12	0.489283750757807
0	0.5	13	0.489948896540647
0	0.5	14	0.490610234650124
0	0.5	15	0.491267797383778
0	0.5	16	0.491921615328014
0	0.5	17	0.49257171767166
0	0.5	18	0.493218132440181
0	0.5	19	0.493860886674216
0	0.5	20	0.494500006568124
0	0.5	21	0.49513551757926
0	0.5	22	0.49576744451539
0	0.5	23	0.496395811605571
0	0.5	24	0.497020642558289
0	0.5	25	0.497641960609683
0	0.5	26	0.498259788563947
0	0.5	27	0.498874148827498
0	0.5	28	0.499485063438117
0	0.5	29	0.500092554090011
0	0.5	30	0.50069664215552
0	0.5	31	0.501297348704061
0	0.5	32	0.50189469451876
0	0.5	33	0.502488700111153
0	0.5	34	0.50307938573425
0	0.5	35	0.503666771394213
0	1	0	0.468696
0	1	1	0.469450427257412
0	1	2	0.470191941760759
0	1	3	0.470927832908575
0	1	4	0.471658824929332
0	1	5	0.472385217454411
0	1	6	0.47310717845337
0	1	7	0.473824819111416
0	1	8	0.474538221319721
0	1	9	0.475247449995689
0	1	10	0.475952559372992
0	1	11	0.476653596525946
0	1	12	0.477350603487905
0	1	13	0.478043618596743
0	1	14	0.478732677388385
0	1	15	0.479417813212523
0	1	16	0.480099057670286
0	1	17	0.480776440933764
0	1	18	0.48144999198473
0	1	19	0.482119738796653
0	1	20	0.482785708475984
0	1	21	0.483447927373611
0	1	22	0.484106421174059
0	1	23	0.484761214967821
0	1	24	0.485412333310719
0	1	25	0.486059800273146
0	1	26	0.486703639481349
0	1	27	0.487343874152336
0	1	28	0.487980527123674
0	1	29	0.488613620879112
0	1	30	0.489243177570794
0	1	31	0.489869219038644
0	1	32	0.490491766827389
0	1	33	0.491110842201623
0	1	34	0.491726466159185
0	1	35	0.492338659443129
0	1.5	0	0.456849125
0	1.5	1	0.457634542675782
0	1.5	2	0.458406730439462
0	1.5	3	0.45917310583457
0	1.5	4	0.459934406445831
0	1.5	5	0.460690937794784
0	1.5	6	0.461442871408559
0	1.5	7	0.462190321013653
0	1.5	8	0.462933370511435
0	1.5	9	0.463672086516902
0	1.5	10	0.4644065247609
0	1.5	11	0.465136733677768
0	1.5	12	0.465862756562036
0	1.5	13	0.466584632938438
0	1.5	14	0.467302399471892
0	1.5	15	0.468016090594637
0	1.5	16	0.468725738952136
0	1.5	17	0.469431375728657
0	1.5	18	0.470133030890591
0	1.5	19	0.470830733371997
0	1.5	20	0.471524511218684
0	1.5	21	0.472214391701892
0	1.5	22	0.472900401409298
0	1.5	23	0.473582566318843
0	1.5	24	0.474260911859326
0	1.5	25	0.474935462960701
0	1.5	26	0.475606244096239
0	1.5	27	0.476273279318211
0	1.5	28	0.476936592288342
0	1.5	29	0.477596206304022
0	1.5	30	0.478252144321022
0	1.5	31	0.478904428973332
0	1.5	32	0.479553082590602
0	1.5	33	0.48019812721355
0	1.5	34	0.480839584607685
0	1.5	35	0.481477476275566
0	2	0	0.445424
0	2	1	0.44624149525872
0	2	2	0.447045435802892
0	2	3	0.447843369234525
0	2	4	0.44863604671361
0	2	5	0.449423779759104
0	2	6	0.450206743527443
0	2	7	0.45098505434233
0	2	8	0.451758798162749
0	2	9	0.452528043343557
0	2	10	0.453292847151621
0	2	11	0.454053259417723
0	2	12	0.454809324732178
0	2	13	0.455561083839777
0	2	14	0.456308574566471
0	2	15	0.457051832458152
0	2	16	0.457790891234899
0	2	17	0.458525783122745
0	2	18	0.459256539101656
0	2	19	0.459983189094692
0	2	20	0.46070576211492
0	2	21	0.461424286381367
0	2	22	0.462138789411878
0	2	23	0.462849298098455
0	2	24	0.463555838769118
0	2	25	0.464258437239272
0	2	26	0.464957118854778
0	2	27	0.465651908528414
0	2	28	0.466342830771013
0	2	29	0.467029909718259
0	2	30	0.467713169153936
0	2	31	0.468392632530222
0	2	32	0.469068322985547
0	2	33	0.469740263360373
0	2	34	0.470408476211254
0	2	35	0.471072983823398
0	2.5	0	0.434409374999999
0	2.5	1	0.435260066882057
0	2.5	2	0.436096871435038
0	2.5	3	0.436927468255349
0	2.5	4	0.437752622300307
0	2.5	5	0.438572651195264
0	2.5	6	0.439387733798979
0	2.5	7	0.440197989089346
0	2.5	8	0.441003505131344
